zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,buildingName,canSaveBuilding,isBuilding,lotId,units,streetViewMetadataURL,streetViewURL
34.059303_rrc2*-rrc_118.30998,34.059303_rrc2*-rrc_118.30998,1wfd9qswcsx11,https://photos.zillowstatic.com/fp/ac96f6359f9686e39d8575d4f856cd4d-p_e.jpg,True,/b/audrey-los-angeles-ca-9Ty5Cx/,FOR_RENT,Audrey,,,,"700 S Manhattan Pl, Los Angeles, CA",700 S  Manhattan Pl   Apt 301,Los Angeles,CA,90005,,,,,"{'latitude': 34.059303, 'longitude': -118.30998}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Audrey,True,True,2115454359.0,"[{'price': '$2,325+', 'beds': '1'}, {'price': '$3,040+', 'beds': '2'}]",,
34.06371_rrc2*-rrc_118.2536,34.06371_rrc2*-rrc_118.2536,185f7wxzcfdch,https://photos.zillowstatic.com/fp/3659d917611db2dd0a979c99c5fadfcd-p_e.jpg,True,/b/east-view-los-angeles-ca-ByvcRY/,FOR_RENT,East View,,,,"327 N Boylston St, Los Angeles, CA",327 N  Boylston St   # 221,Los Angeles,CA,90026,,,,,"{'latitude': 34.06371, 'longitude': -118.2536}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,East View,True,True,2535997281.0,"[{'price': '$2,363+', 'beds': '1'}, {'price': '$3,318+', 'beds': '2'}]",,
33.97548_rrc2*-rrc_118.381096,33.97548_rrc2*-rrc_118.381096,24peaea94cw3f,https://photos.zillowstatic.com/fp/5ac92f0232450b20316c4ea9b77c1e30-p_e.jpg,True,/b/alessio-los-angeles-ca-5Xk7wz/,FOR_RENT,Alessio,,,,"5700 W Centinela Ave, Los Angeles, CA",5700 W  Centinela Ave  # 2323,Los Angeles,CA,90045,,,,,"{'latitude': 33.97548, 'longitude': -118.381096}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Alessio,True,True,1001560195.0,"[{'price': '$2,390+', 'beds': '1'}, {'price': '$3,119+', 'beds': '2'}]",,
2063277854,2063277854,57n6u986ubxk7,https://photos.zillowstatic.com/fp/03ab4cb95038c2e28beadf99baa37bd7-p_e.jpg,True,https://www.zillow.com/b/mitchell-arms-los-angeles-ca-C6LxJD/,FOR_RENT,Apartment for rent,$,"$2,295/mo",2295.0,"Mitchell Arms, 12133-12135 Mitchell Ave #35-114, Los Angeles, CA 90066",12133-12135 Mitchell Ave #35-114,Los Angeles,CA,90066,False,1.0,1.0,,"{'latitude': 34.001904, 'longitude': -118.42742}",False,"{'type': 'TIME_ON_INFO', 'text': '28 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2063277854, 'streetAddress': '12133-12135 Mitchell Ave #35-114', 'zipcode': '90066', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.001904, 'longitude': -118.42742, 'price': 2295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2295.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 35-114'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-01-05 00:00:00,True,False,,,,,,,
34.083164_rrc2*-rrc_118.322,34.083164_rrc2*-rrc_118.322,bftne62x7rxj,https://photos.zillowstatic.com/fp/ebbefbe5ba80092f699419f1c780d99a-p_e.jpg,True,/b/gillis-house-los-angeles-ca-9MM7M6/,FOR_RENT,Gillis House,,,,"5570 Melrose Ave, Los Angeles, CA",5570 Melrose Ave  # 203,Los Angeles,CA,90038,,,,,"{'latitude': 34.083164, 'longitude': -118.322}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Gillis House,True,True,2077341235.0,"[{'price': '$3,000+', 'beds': '1'}]",,
34.15432_rrc2*-rrc_118.361694,34.15432_rrc2*-rrc_118.361694,1zyd68n8m38a,https://photos.zillowstatic.com/fp/c0414f028d03db0498fefa419ab409ed-p_e.jpg,True,/b/toluca-lofts-toluca-lake-ca-5gjjQM/,FOR_RENT,Toluca Lofts,,,,"4605 Cahuenga Blvd, North Hollywood, CA",4605 Cahuenga Blvd # 301R,North Hollywood,CA,91602,,,,,"{'latitude': 34.15432, 'longitude': -118.361694}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Toluca Lofts,True,True,1041866927.0,"[{'price': '$2,555+', 'beds': '1'}, {'price': '$3,300+', 'beds': '2'}]",,
34.149227_rrc2*-rrc_118.46811,34.149227_rrc2*-rrc_118.46811,4bkkgyn9v88g3,https://photos.zillowstatic.com/fp/584ebeb89514c1e52774458e3d707508-p_e.jpg,True,/b/the-highland-at-sherman-oaks-sherman-oaks-ca-5XjNfS/,FOR_RENT,The Highland at Sherman Oaks,,,,"4355 Sepulveda Blvd, Sherman Oaks, CA",4355 Sepulveda Blvd # 221,Sherman Oaks,CA,91403,,,,,"{'latitude': 34.149227, 'longitude': -118.46811}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,The Highland at Sherman Oaks,True,True,1001473096.0,"[{'price': '$2,019+', 'beds': '0'}, {'price': '$2,231+', 'beds': '1'}]",,
34.05581_rrc2*-rrc_118.44448,34.05581_rrc2*-rrc_118.44448,3p7yqjr8xnnv2,https://photos.zillowstatic.com/fp/cfbc6994da11108fcbba00cf6a94b5c7-p_e.jpg,True,/b/rochester-apartments-los-angeles-ca-5XjVvb/,FOR_RENT,Rochester Apartments,,,,"10959 Rochester Ave, Los Angeles, CA",10959 Rochester Ave  Apt 412,Los Angeles,CA,90024,,,,,"{'latitude': 34.05581, 'longitude': -118.44448}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Rochester Apartments,True,True,1001488097.0,"[{'price': '$3,295+', 'beds': '1'}, {'price': '$4,395+', 'beds': '2'}]",,
34.22037_rrc2*-rrc_118.59987,34.22037_rrc2*-rrc_118.59987,12a6py5n1dvy5,https://photos.zillowstatic.com/fp/6187ecf120f54e42dbc1531190e12306-p_e.jpg,True,/b/the-verandas-canoga-park-ca-5XjNKW/,FOR_RENT,The Verandas,,,,"21535 Roscoe Blvd, Canoga Park, CA",21535 Roscoe Blvd # 118,Canoga Park,CA,91304,,,,,"{'latitude': 34.22037, 'longitude': -118.59987}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,The Verandas,True,True,1001472266.0,"[{'price': '$2,890+', 'beds': '2'}]",,
34.09769_rrc2*-rrc_118.32416,34.09769_rrc2*-rrc_118.32416,2vt8m573fjmf,https://photos.zillowstatic.com/fp/895d929a928c702e7d6f93f8f3aa1bd7-p_e.jpg,True,/b/wallace-on-sunset-los-angeles-ca-BK9xfV/,FOR_RENT,Wallace on Sunset,,,,"6240 W Sunset Blvd, Los Angeles, CA",6240 W  Sunset Blvd # 744,Los Angeles,CA,90028,,,,,"{'latitude': 34.09769, 'longitude': -118.32416}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Wallace on Sunset,True,True,2347209588.0,"[{'price': '$2,219+', 'beds': '0'}, {'price': '$2,669+', 'beds': '1'}, {'price': '$4,180+', 'beds': '2'}, {'price': '$5,613+', 'beds': '3'}]",,
34.05357_rrc2*-rrc_118.29779,34.05357_rrc2*-rrc_118.29779,1p6hh6bm883q4,https://photos.zillowstatic.com/fp/fd4c928805c67e78c1c92fdaf95c7740-p_e.jpg,True,/b/970-fedora-st-los-angeles-ca-9MKs3D/,FOR_RENT,970 Fedora St,,,,"970 Fedora St, Los Angeles, CA",970 Fedora St   # 209,Los Angeles,CA,90006,,,,,"{'latitude': 34.05357, 'longitude': -118.29779}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,970 Fedora St,True,True,2077193996.0,"[{'price': '$2,308+', 'beds': '1'}, {'price': '$2,815+', 'beds': '2'}]",,
2066713040,2066713040,52znz5c8uvkrk,https://photos.zillowstatic.com/fp/e3bf7a92a17960ca6130d1758dc7f1b7-p_e.jpg,True,https://www.zillow.com/b/wilton-court-los-angeles-ca-5XjSTd/,FOR_RENT,Apartment for rent,$,"$1,350+/mo",1350.0,"Wilton Court, 1518 S Wilton Pl, Los Angeles, CA 90019",1518 S Wilton Pl #60A3764CE,Los Angeles,CA,90019,False,0.0,1.0,,"{'latitude': 34.044773, 'longitude': -118.31404}",False,"{'type': 'TIME_ON_INFO', 'text': '98 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2066713040, 'streetAddress': '1518 S Wilton Pl #60A3764CE', 'zipcode': '90019', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.044773, 'longitude': -118.31404, 'price': 1350.0, 'datePriceChanged': 1654153200000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1542, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1350.0, 'priceChange': 51, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 60a3764ce'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
34.02501_rrc2*-rrc_118.41742,34.02501_rrc2*-rrc_118.41742,1tx4e8qkas38x,https://photos.zillowstatic.com/fp/b906ac81d9a283c4e3d7ea7b248b5033-p_e.jpg,True,/b/rose-apartments-los-angeles-ca-5XkJCh/,FOR_RENT,Rose Apartments,,,,"10853 Rose Ave, Los Angeles, CA",10853 Rose Ave  Apt 24,Los Angeles,CA,90034,,,,,"{'latitude': 34.02501, 'longitude': -118.41742}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Rose Apartments,True,True,1001580026.0,"[{'price': '$3,100+', 'beds': '2'}]",,
34.23381_rrc2*-rrc_118.551674,34.23381_rrc2*-rrc_118.551674,rsa48d909ena,https://photos.zillowstatic.com/fp/62855453e989ced8e5dfd16ebf2bbf2e-p_e.jpg,True,/b/artisan-square-northridge-ca-5XjRMd/,FOR_RENT,Artisan Square,,,,"19200 Nordhoff St, Northridge, CA",19200 Nordhoff St   # 16-1602,Northridge,CA,91324,,,,,"{'latitude': 34.23381, 'longitude': -118.551674}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Artisan Square,True,True,1001479573.0,"[{'price': '$3,127+', 'beds': '2'}, {'price': '$3,807+', 'beds': '3'}]",,
2066714068,2066714068,1u8bx32fddqcj,https://photos.zillowstatic.com/fp/bb0fd6410a0c6fc59a97c6e526801cfa-p_e.jpg,True,https://www.zillow.com/b/villa-tarzana-tarzana-ca-5Xk58z/,FOR_RENT,Apartment for rent,$,"$1,725+/mo",1725.0,"Villa Tarzana, 6000 Etiwanda Ave, Tarzana, CA 91356",6000 Etiwanda Ave #36AD5BCC9,Tarzana,CA,91356,False,1.0,1.0,650.0,"{'latitude': 34.178795, 'longitude': -118.52989}",False,"{'type': 'TIME_ON_INFO', 'text': '98 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2066714068, 'streetAddress': '6000 Etiwanda Ave #36AD5BCC9', 'zipcode': '91356', 'city': 'Tarzana', 'state': 'CA', 'latitude': 34.178795, 'longitude': -118.52989, 'price': 1725.0, 'datePriceChanged': 1655967600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1895, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1725.0, 'priceChange': 100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 36ad5bcc9'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
2077869902,2077869902,56a9p5qy7574d,https://photos.zillowstatic.com/fp/6b750dd1d2d16704a8154f668e23f04e-p_e.jpg,True,https://www.zillow.com/b/pacific-pointe-north-hollywood-ca-9MbJd5/,FOR_RENT,Apartment for rent,$,"$2,350+/mo",2350.0,"Pacific Pointe, 5633 Colfax Ave, North Hollywood, CA 91601",5633 Colfax Ave #1671091,North Hollywood,CA,91601,False,2.0,2.0,1000.0,"{'latitude': 34.173283, 'longitude': -118.38777}",False,"{'type': 'TIME_ON_INFO', 'text': '98 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2077869902, 'streetAddress': '5633 Colfax Ave #1671091', 'zipcode': '91601', 'city': 'North Hollywood', 'state': 'CA', 'latitude': 34.173283, 'longitude': -118.38777, 'price': 2350.0, 'datePriceChanged': 1663830000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1000.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2695, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2350.0, 'priceChange': 600, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1671091'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
2067030258,2067030258,38kgbe9h8316g,https://photos.zillowstatic.com/fp/9dd0b51c65edf849a1c7a15698982e2a-p_e.jpg,True,https://www.zillow.com/b/the-abbey-los-angeles-ca-9mcnm4/,FOR_RENT,Apartment for rent,$,"$2,095/mo",2095.0,"The Abbey, 3550 W 6th St #516, Los Angeles, CA 90005",3550 W 6th St #516,Los Angeles,CA,90005,False,1.0,1.0,583.0,"{'latitude': 34.063427, 'longitude': -118.29941}",False,"{'type': 'TIME_ON_INFO', 'text': '14 hours ago', 'data': {'isFresh': True}}",,"{'homeInfo': {'zpid': 2067030258, 'streetAddress': '3550 W 6th St #516', 'zipcode': '90005', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.063427, 'longitude': -118.29941, 'price': 2095.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 583.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2095.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 516'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-02-14 00:00:00,True,False,,,,,,,
2070776248,2070776248,1dyr9mev41u84,https://photos.zillowstatic.com/fp/4fd8968293add267a27860375e4579ee-p_e.jpg,True,https://www.zillow.com/b/imt-6500-van-nuys-ca-9Mb45c/,FOR_RENT,Apartment for rent,$,"$2,590/mo",2590.0,"IMT 6500, 6500 Sepulveda Blvd #1621, Van Nuys, CA 91411",6500 Sepulveda Blvd #1621,Van Nuys,CA,91411,False,1.0,1.0,719.0,"{'latitude': 34.188885, 'longitude': -118.4657}",False,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2070776248, 'streetAddress': '6500 Sepulveda Blvd #1621', 'zipcode': '91411', 'city': 'Van Nuys', 'state': 'CA', 'latitude': 34.188885, 'longitude': -118.4657, 'price': 2590.0, 'datePriceChanged': 1675411200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 719.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2197, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2590.0, 'priceChange': 10, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1621'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-03-09 00:00:00,True,False,,,,,,,
34.11069_rrc2*-rrc_118.26824,34.11069_rrc2*-rrc_118.26824,4pm750fx0ynqb,https://photos.zillowstatic.com/fp/a223bba32e75775297a2108fc8368ec3-p_e.jpg,True,/b/waverly-los-angeles-ca-5XmBzh/,FOR_RENT,Waverly,,,,"3016 Waverly Dr, Los Angeles, CA",3016 Waverly Dr   Apt 211,Los Angeles,CA,90039,,,,,"{'latitude': 34.11069, 'longitude': -118.26824}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Waverly,True,True,1001685180.0,"[{'price': '$2,215+', 'beds': '0'}, {'price': '$2,750+', 'beds': '1'}]",,
34.097298_rrc2*-rrc_118.34969,34.097298_rrc2*-rrc_118.34969,1yez519e7mde5,https://photos.zillowstatic.com/fp/822d8436e1b6ff1470e2404636a5684d-p_e.jpg,True,/b/fuller-martel-apartments-los-angeles-ca-5XjPXT/,FOR_RENT,Fuller-Martel Apartments,,,,"1443 N Fuller Ave, Los Angeles, CA",1443 N  Fuller Ave  Apt 207,Los Angeles,CA,90046,,,,,"{'latitude': 34.097298, 'longitude': -118.34969}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Fuller-Martel Apartments,True,True,1001475204.0,"[{'price': '$2,200+', 'beds': '0'}, {'price': '$3,000+', 'beds': '2'}]",,
34.078896_rrc2*-rrc_118.27905,34.078896_rrc2*-rrc_118.27905,d5banj5qnnze,https://photos.zillowstatic.com/fp/be981cdbc4ec3e29a67ba31fabb4e59f-p_e.jpg,True,/b/the-dillon-silver-lake-ii-los-angeles-ca-9Tysn2/,FOR_RENT,The Dillon Silver Lake II,,,,"609 N Dillon St, Los Angeles, CA",609 N  Dillon St   # 324,Los Angeles,CA,90026,,,,,"{'latitude': 34.078896, 'longitude': -118.27905}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,The Dillon Silver Lake II,True,True,2115549373.0,"[{'price': '$2,249+', 'beds': '0'}]",,
34.084656_rrc2*-rrc_118.3246,34.084656_rrc2*-rrc_118.3246,3y00z2mq66apa,https://photos.zillowstatic.com/fp/d7a2697316178e72ff51f7616d92e474-p_e.jpg,True,/b/empire-at-larchmont-los-angeles-ca-5cVRRJ/,FOR_RENT,Empire at Larchmont,,,,"5801 Camerford Ave, Los Angeles, CA",5801 Camerford Ave  # 5e0d17c6d,Los Angeles,CA,90038,,,,,"{'latitude': 34.084656, 'longitude': -118.3246}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Empire at Larchmont,True,True,1023244817.0,"[{'price': '$2,765+', 'beds': '1'}, {'price': '$3,500+', 'beds': '2'}, {'price': '$7,150+', 'beds': '3'}]",,
34.042034_rrc2*-rrc_118.26029,34.042034_rrc2*-rrc_118.26029,2mf23s1zvjzzt,https://photos.zillowstatic.com/fp/c78401a9ca0a5a9dc3c9510dd8ddad0c-p_e.jpg,True,"/b/mResidences-Olympic-%26-Olive-Los-Angeles-CA/34.042034,-118.26029_ll/",FOR_RENT,mResidences Olympic & Olive,,,,"1001 S Olive St, Los Angeles, CA",1001 S  Olive St   # 9c7ef286f,Los Angeles,CA,90015,,,,,"{'latitude': 34.042034, 'longitude': -118.26029}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,mResidences Olympic & Olive,False,True,,"[{'price': '$2,549+', 'beds': '1'}, {'price': '$3,420+', 'beds': '2'}]",,
34.028004_rrc2*-rrc_118.43207,34.028004_rrc2*-rrc_118.43207,1wguh60vq2rnv,https://photos.zillowstatic.com/fp/f4b1256aa6cdc38d051d17e9b10c9d6b-p_e.jpg,True,/b/2820-sawtelle-fully-renovated-unit-in-los-angeles-los-angeles-ca-5XjLQ8/,FOR_RENT,2820 Sawtelle - fully renovated unit in Los Angeles,,,,"2820 Sawtelle Blvd, Los Angeles, CA",2820 Sawtelle Blvd Apt 111,Los Angeles,CA,90064,,,,,"{'latitude': 34.028004, 'longitude': -118.43207}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,2820 Sawtelle - fully renovated unit in Los Angeles,True,True,1001467690.0,"[{'price': '$1,840+', 'beds': '0'}, {'price': '$3,198+', 'beds': '2'}]",,
34.19314_rrc2*-rrc_118.3677,34.19314_rrc2*-rrc_118.3677,2nrvqyn5hp8sp,https://photos.zillowstatic.com/fp/b74ae002356d8b6a806649897cd57d37-p_e.jpg,True,/b/6736-cleon-ave.-north-hollywood-ca-5XjVh5/,FOR_RENT,6736 Cleon Ave.,,,,"6736 Cleon Ave, North Hollywood, CA",6736 Cleon Ave  Apt 33,North Hollywood,CA,91606,,,,,"{'latitude': 34.19314, 'longitude': -118.3677}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,6736 Cleon Ave.,True,True,1001487581.0,"[{'price': '$1,695+', 'beds': '0'}, {'price': '$1,895+', 'beds': '1'}]",,
2092820576,2092820576,1m15msdu24xx9,https://photos.zillowstatic.com/fp/f75495a98e7bfbe4e133a677075657ba-p_e.jpg,True,https://www.zillow.com/b/1229-n.-sycamore-ave.-los-angeles-ca-5XsPXn/,FOR_RENT,Apartment for rent,$,"$2,200/mo",2200.0,"Sycamore (1229), 1229 N Sycamore Ave APT 312, Los Angeles, CA 90038",1229 N Sycamore Ave APT 312,Los Angeles,CA,90038,False,1.0,1.0,720.0,"{'latitude': 34.09381, 'longitude': -118.34301}",False,"{'type': 'TIME_ON_INFO', 'text': '44 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2092820576, 'streetAddress': '1229 N Sycamore Ave APT 312', 'zipcode': '90038', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.09381, 'longitude': -118.34301, 'price': 2200.0, 'datePriceChanged': 1674201600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 720.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2777, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2200.0, 'priceChange': -50, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 312'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
34.08094_rrc2*-rrc_118.25528,34.08094_rrc2*-rrc_118.25528,33ds5y5tbc8xg,https://photos.zillowstatic.com/fp/571314854b7de1a9d46366b8810c1fdb-p_e.jpg,True,/b/edendale-crossing-los-angeles-ca-9MLYbZ/,FOR_RENT,Edendale Crossing,,,,"1605 Grafton St, Los Angeles, CA",1605 Grafton St   # 318,Los Angeles,CA,90026,,,,,"{'latitude': 34.08094, 'longitude': -118.25528}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Edendale Crossing,True,True,2077277020.0,"[{'price': '$2,450+', 'beds': '0'}]",,
34.067673_rrc2*-rrc_118.45324,34.067673_rrc2*-rrc_118.45324,4agyt89zngtbj,https://photos.zillowstatic.com/fp/3caf76483c405134fe284b9da6763920-p_e.jpg,True,/b/520-kelton-los-angeles-ca-5XjKtj/,FOR_RENT,520 Kelton,,,,"520 Kelton Ave, Los Angeles, CA",520 Kelton Ave  # 314,Los Angeles,CA,90024,,,,,"{'latitude': 34.067673, 'longitude': -118.45324}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,520 Kelton,True,True,1001466445.0,"[{'price': '$2,550+', 'beds': '1'}, {'price': '$3,850+', 'beds': '2'}]",,
34.244457_rrc2*-rrc_118.53539,34.244457_rrc2*-rrc_118.53539,r2zwgvkday28,https://photos.zillowstatic.com/fp/1310fe620b6648b385a1e31bb02c0a2a-p_e.jpg,True,/b/legacy-apartment-homes-northridge-ca-5kBFZc/,FOR_RENT,Legacy Apartment Homes,,,,"18452 Halsted St, Northridge, CA",18452 Halsted St   Unit 311,Northridge,CA,91325,,,,,"{'latitude': 34.244457, 'longitude': -118.53539}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Legacy Apartment Homes,True,True,1055927588.0,"[{'price': '$2,774+', 'beds': '2'}, {'price': '$3,600+', 'beds': '3'}]",,
34.149975_rrc2*-rrc_118.43794,34.149975_rrc2*-rrc_118.43794,4jees3dm2wd7q,https://photos.zillowstatic.com/fp/b5d6bd1269ef6b092ea7874ac227e5f3-p_e.jpg,True,/b/courtyard-at-sherman-oaks-sherman-oaks-ca-5b4WRG/,FOR_RENT,Courtyard at Sherman Oaks,,,,"14014 Moorpark St, Sherman Oaks, CA",14014 Moorpark St Apt 106,Sherman Oaks,CA,91423,,,,,"{'latitude': 34.149975, 'longitude': -118.43794}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Courtyard at Sherman Oaks,True,True,1014901340.0,"[{'price': '$2,800+', 'beds': '2'}]",,
