zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
42.373585_rrc2*-rrc_71.041145,42.373585_rrc2*-rrc_71.041145,2296115683.0,https://photos.zillowstatic.com/fp/e367ba6fa5ba11025effa6c86daf7be0-p_e.jpg,True,FOR_RENT,Boston East,/b/boston-east-boston-ma-B8JfPk/,"{'latitude': 42.373585, 'longitude': -71.041145}","[{'price': '$2,172+', 'beds': '0'}, {'price': '$2,663+', 'beds': '1'}, {'price': '$3,617+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Boston East,True,"126 Border St, Boston, MA",126 Border St   # 418,MA,Boston,02128,r8w0akszwxak,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.348278_rrc2*-rrc_71.13357,42.348278_rrc2*-rrc_71.13357,1001541726.0,https://photos.zillowstatic.com/fp/6c5c879bb473f99f0168f2641a1186be-p_e.jpg,True,FOR_RENT,8 Griggs St,/b/8-griggs-st-boston-ma-5XjyG5/,"{'latitude': 42.348278, 'longitude': -71.13357}","[{'price': '$2,000+', 'beds': '0'}, {'price': '$2,148+', 'beds': '1'}, {'price': '$2,800+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,8 Griggs St,True,"8 Griggs St, Allston, MA",8 Griggs St   # 126e4032f,MA,Allston,02134,5dbk071vv8z3t,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.362114_rrc2*-rrc_71.05937,42.362114_rrc2*-rrc_71.05937,2560834421.0,https://photos.zillowstatic.com/fp/ff4a7f9527ff9ddb1162b837c415ecd7-p_e.jpg,True,FOR_RENT,The Sudbury,/b/the-sudbury-boston-ma-C5Djwy/,"{'latitude': 42.362114, 'longitude': -71.05937}","[{'price': '$2,999+', 'beds': '0'}, {'price': '$4,245+', 'beds': '1'}, {'price': '$5,995+', 'beds': '2'}, {'price': '$7,810+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Sudbury,True,"100 Sudbury St, Boston, MA",100 Sudbury St   Unit 1107,MA,Boston,02114,3x5v6x4rc0d32,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.360054_rrc2*-rrc_71.149445,42.360054_rrc2*-rrc_71.149445,2001600033.0,https://photos.zillowstatic.com/fp/b57c4909b27fff9f83d041c7df592fab-p_e.jpg,True,FOR_RENT,1550 on the Charles,/b/1550-on-the-charles-boston-ma-96DKfH/,"{'latitude': 42.360054, 'longitude': -71.149445}","[{'price': '$2,805+', 'beds': '1'}, {'price': '$3,726+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,1550 on the Charles,True,"1550 Soldiers Field Rd, Brighton, MA",1550 Soldiers Field Rd   Unit 530,MA,Brighton,02135,52s8nf5js36be,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.356415_rrc2*-rrc_71.13574,42.356415_rrc2*-rrc_71.13574,2297411776.0,https://photos.zillowstatic.com/fp/fc0266fb792199c1f49fc1600ff96c42-p_e.jpg,True,FOR_RENT,TRAC 75,/b/trac-75-allston-ma-B8WgDc/,"{'latitude': 42.356415, 'longitude': -71.13574}","[{'price': '$2,930+', 'beds': '1'}, {'price': '$4,035+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,TRAC 75,True,"75 Braintree St, Allston, MA",75 Braintree St   # 218,MA,Allston,02134,rtjtt9m9rsrn,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.363796_rrc2*-rrc_71.058975,42.363796_rrc2*-rrc_71.058975,1001440536.0,https://photos.zillowstatic.com/fp/52a3fc9510bedb4ef16d2058f72928eb-p_e.jpg,True,FOR_RENT,One Canal Apartments,/b/one-canal-apartments-boston-ma-5Xj76y/,"{'latitude': 42.363796, 'longitude': -71.058975}","[{'price': '$3,791+', 'beds': '1'}, {'price': '$4,453+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,One Canal Apartments,True,"1 Canal St, Boston, MA",1 Canal St   Unit 618,MA,Boston,02114,1ud0n5u8kcn9c,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.338634_rrc2*-rrc_71.069084,42.338634_rrc2*-rrc_71.069084,2430426900.0,https://photos.zillowstatic.com/fp/404121d402035d8ce6406e5fff7c3c78-p_e.jpg,True,FOR_RENT,The Smith,/b/the-smith-boston-ma-BbbJ6z/,"{'latitude': 42.338634, 'longitude': -71.069084}","[{'price': '$3,133+', 'beds': '0'}, {'price': '$3,251+', 'beds': '1'}, {'price': '$4,983+', 'beds': '2'}, {'price': '$7,216+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Smith,True,"89 E Dedham St, Boston, MA",89 E  Dedham St   Apt 426,MA,Boston,02118,tn0ceqxm7cpf,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34819_rrc2*-rrc_71.08166,42.34819_rrc2*-rrc_71.08166,1001446514.0,https://photos.zillowstatic.com/fp/7aa13f412ad68f4f8b69646772a01b64-p_e.jpg,True,FOR_RENT,AVA Back Bay,/b/ava-back-bay-boston-ma-5Xj9Zy/,"{'latitude': 42.34819, 'longitude': -71.08166}","[{'price': '$3,170+', 'beds': '0'}, {'price': '$3,560+', 'beds': '1'}, {'price': '$4,764+', 'beds': '2'}, {'price': '$14,478+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,AVA Back Bay,True,"790 Boylston St, Boston, MA",790 Boylston St   # 5738e208f,MA,Boston,02199,3zry6e2q9e1wg,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.35369_rrc2*-rrc_71.05301,42.35369_rrc2*-rrc_71.05301,1001472411.0,https://photos.zillowstatic.com/fp/35fd4f84ecf5db111c73b11450470392-p_e.jpg,True,FOR_RENT,The Lofts at Atlantic Wharf,/b/the-lofts-at-atlantic-wharf-boston-ma-BtC5KH/,"{'latitude': 42.35369, 'longitude': -71.05301}","[{'price': '$3,175+', 'beds': '0'}, {'price': '$4,100+', 'beds': '1'}, {'price': '$5,550+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Lofts at Atlantic Wharf,True,"530 Atlantic Ave, Boston, MA",530 Atlantic Ave  Apt 715,MA,Boston,02110,5gf43a38850ux,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.371304_rrc2*-rrc_71.04394,42.371304_rrc2*-rrc_71.04394,2185998130.0,https://photos.zillowstatic.com/fp/194c42edb3e08268bb0aa298473a7c1b-p_e.jpg,True,FOR_RENT,The Eddy,/b/the-eddy-boston-ma-9kCgCk/,"{'latitude': 42.371304, 'longitude': -71.04394}","[{'price': '$2,447+', 'beds': '0'}, {'price': '$2,906+', 'beds': '1'}, {'price': '$3,700+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Eddy,True,"10 New St, Boston, MA",10 New St   Apt 326,MA,Boston,02128,4myhgg0dtdfgn,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.355236_rrc2*-rrc_71.13463,42.355236_rrc2*-rrc_71.13463,1001538337.0,https://photos.zillowstatic.com/fp/f5ac8edf19fc1a89179bed80a77b81c1-p_e.jpg,True,FOR_RENT,Hamilton Union,/b/hamilton-union-allston-ma-5Xjwqv/,"{'latitude': 42.355236, 'longitude': -71.13463}","[{'price': '$2,100+', 'beds': '0'}, {'price': '$2,450+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hamilton Union,True,"435 Cambridge St, Allston, MA",435 Cambridge St   # 24,MA,Allston,02134,4svs932z7ed9u,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.343533_rrc2*-rrc_71.08892,42.343533_rrc2*-rrc_71.08892,1001468571.0,https://photos.zillowstatic.com/fp/6afdb6a802d33d4f6e487a2441c57349-p_e.jpg,True,FOR_RENT,Westland Avenue,/b/westland-avenue-boston-ma-5XjLn7/,"{'latitude': 42.343533, 'longitude': -71.08892}","[{'price': '$2,600+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",Westland Avenue,True,"66 Westland Ave, Boston, MA",66 Westland Ave  # 4,MA,Boston,02115,1waemtu88hez,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.3385_rrc2*-rrc_71.15565,42.3385_rrc2*-rrc_71.15565,1004320943.0,https://photos.zillowstatic.com/fp/656c87d0da985227de49a09e4defce91-p_e.jpg,True,FOR_RENT,1940 Commonwealth,/b/1940-commonwealth-brighton-ma-5YDZmn/,"{'latitude': 42.3385, 'longitude': -71.15565}","[{'price': '$2,000+', 'beds': '1'}, {'price': '$2,100+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,1940 Commonwealth,True,"1940 Commonwealth Ave, Brighton, MA",1940 Commonwealth Ave  # 75b99d63b,MA,Brighton,02135,ydv3b3qrbh4z,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.251705_rrc2*-rrc_71.12055,42.251705_rrc2*-rrc_71.12055,2363204694.0,https://photos.zillowstatic.com/fp/4e9545d0ffe6432be38608bf5102b184-p_e.jpg,True,FOR_RENT,735 Truman,/b/735-truman-hyde-park-ma-BMwvWF/,"{'latitude': 42.251705, 'longitude': -71.12055}","[{'price': '$2,175+', 'beds': '0'}, {'price': '$2,275+', 'beds': '1'}, {'price': '$2,850+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,735 Truman,True,"735 Truman Pkwy, Hyde Park, MA",735 Truman Pkwy # 316,MA,Hyde Park,02136,52z2tknhpys8r,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.351795_rrc2*-rrc_71.04629,42.351795_rrc2*-rrc_71.04629,1084883737.0,https://photos.zillowstatic.com/fp/76e3b34a66b01f550583cf2df642d408-p_e.jpg,True,FOR_RENT,Watermark Seaport,/b/watermark-seaport-boston-ma-5rCMcR/,"{'latitude': 42.351795, 'longitude': -71.04629}","[{'price': '$2,683+', 'beds': '0'}, {'price': '$3,405+', 'beds': '1'}, {'price': '$5,038+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Watermark Seaport,True,"85 Seaport Blvd, Boston, MA",85 Seaport Blvd # 1201,MA,Boston,02210,3w637evzm3nm2,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.347942_rrc2*-rrc_71.133675,42.347942_rrc2*-rrc_71.133675,1001477269.0,https://photos.zillowstatic.com/fp/6e627f9bb35e654590985c2ee5dd2c81-p_e.jpg,True,FOR_RENT,E3 Apartments,/b/e3-apartments-allston-ma-5XjQPc/,"{'latitude': 42.347942, 'longitude': -71.133675}","[{'price': '$2,946+', 'beds': '0'}, {'price': '$3,682+', 'beds': '1'}, {'price': '$3,729+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,E3 Apartments,True,"65 Brainerd Rd, Allston, MA",65 Brainerd Rd   # 75-426,MA,Allston,02134,1r20cgvzftzwd,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.347523_rrc2*-rrc_71.133156,42.347523_rrc2*-rrc_71.133156,1002119967.0,https://photos.zillowstatic.com/fp/c8191450f9f8ab5379aeb2ee4e4fc0c8-p_e.jpg,True,FOR_RENT,Elements,/b/elements-allston-ma-5Xqt5v/,"{'latitude': 42.347523, 'longitude': -71.133156}","[{'price': '$3,287+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Elements,True,"60 Brainerd Rd, Allston, MA",60 Brainerd Rd   # 0e344b909,MA,Allston,02134,46w9dxr9j730n,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.354984_rrc2*-rrc_71.145515,42.354984_rrc2*-rrc_71.145515,1046503448.0,https://photos.zillowstatic.com/fp/b53633595d9feb466064a196a6014315-p_e.jpg,True,FOR_RENT,Courtyard at North Beacon,/b/courtyard-at-north-beacon-brighton-ma-5hX8VF/,"{'latitude': 42.354984, 'longitude': -71.145515}","[{'price': '$2,500+', 'beds': '1'}, {'price': '$2,425+', 'beds': '2'}, {'price': '$3,600+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Courtyard at North Beacon,True,"140 N Beacon St, Brighton, MA",140 N  Beacon St   # 7992097,MA,Brighton,02135,jq39my2s405d,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.35045_rrc2*-rrc_71.06817,42.35045_rrc2*-rrc_71.06817,2001436012.0,https://photos.zillowstatic.com/fp/83ad6fa42afa693366c2f5a0af42a4c8-p_e.jpg,True,FOR_RENT,212 Stuart,/b/212-stuart-boston-ma-96BwLv/,"{'latitude': 42.35045, 'longitude': -71.06817}","[{'price': '$4,070+', 'beds': '0'}, {'price': '$4,575+', 'beds': '1'}, {'price': '$6,445+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,212 Stuart,True,"212 Stuart St, Boston, MA",212 Stuart St   # 1506,MA,Boston,02116,1fjvt67ad31fn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.348633_rrc2*-rrc_71.07931,42.348633_rrc2*-rrc_71.07931,1001485898.0,https://photos.zillowstatic.com/fp/cfa80ede1dbc7149f5eb3883711b7e4f-p_e.jpg,True,FOR_RENT,Avalon Exeter,/b/avalon-exeter-boston-ma-5XjTzj/,"{'latitude': 42.348633, 'longitude': -71.07931}","[{'price': '$3,630+', 'beds': '0'}, {'price': '$5,860+', 'beds': '2'}, {'price': '$19,484+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Avalon Exeter,True,"77 Exeter St, Boston, MA",77 Exeter St   # 405db69b5,MA,Boston,02116,4mdyjucy20r3h,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34803_rrc2*-rrc_71.13767,42.34803_rrc2*-rrc_71.13767,1002935542.0,https://photos.zillowstatic.com/fp/bfb2fa47bdc139f3b5a1b1db1133cd93-p_e.jpg,True,FOR_RENT,1384 Commonwealth,/b/1384-commonwealth-allston-ma-5XypmJ/,"{'latitude': 42.34803, 'longitude': -71.13767}","[{'price': '$1,600+', 'beds': '0'}, {'price': '$1,950+', 'beds': '1'}, {'price': '$2,200+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,1384 Commonwealth,True,"1384 Commonwealth Ave, Allston, MA",1384 Commonwealth Ave  # 919a29c13,MA,Allston,02134,5af9qc6guwxyt,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.338978_rrc2*-rrc_71.14966,42.338978_rrc2*-rrc_71.14966,1037869805.0,https://photos.zillowstatic.com/fp/5f0dd57de97e0f8d67ab0e772c1b166c-p_e.jpg,True,FOR_RENT,85 Strathmore,/b/85-strathmore-boston-ma-5g3kdR/,"{'latitude': 42.338978, 'longitude': -71.14966}","[{'price': '$1,525+', 'beds': '0'}, {'price': '$1,950+', 'beds': '1'}, {'price': '$2,400+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,85 Strathmore,True,"85 Strathmore Rd, Brighton, MA",85 Strathmore Rd   # 5661c6935,MA,Brighton,02135,52mydf3401zzt,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.340576_rrc2*-rrc_71.14629,42.340576_rrc2*-rrc_71.14629,1001451372.0,https://photos.zillowstatic.com/fp/fd7a7675c56a88a63e1fcb11666468b0-p_e.jpg,True,FOR_RENT,Kilsyth Manor Apartments,/b/kilsyth-manor-apartments-brighton-ma-5XjCc7/,"{'latitude': 42.340576, 'longitude': -71.14629}","[{'price': '$2,000+', 'beds': '1'}, {'price': '$2,795+', 'beds': '2'}, {'price': '$3,290+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Kilsyth Manor Apartments,True,"111 Kilsyth Rd, Brighton, MA",111 Kilsyth Rd   # 431747,MA,Brighton,02135,22rrehw53ue1j,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2066754091,2066754091,,https://photos.zillowstatic.com/fp/c127257536b9fe2eab847a65de83f392-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/225-centre-boston-ma-96C7Kf/,"{'latitude': 42.322887, 'longitude': -71.09881}",,"{'type': 'TIME_ON_INFO', 'text': '94 days ago', 'data': {'isFresh': False}}",,,,"225 Centre, 225 Centre St, Roxbury, MA 02119",225 Centre St #D9A33252C,MA,Roxbury,02119,3qyact6qnu5d8,,False,True,False,True,False,670.0,,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2066754091, 'streetAddress': '225 Centre St #D9A33252C', 'zipcode': '02119', 'city': 'Roxbury', 'state': 'MA', 'latitude': 42.322887, 'longitude': -71.09881, 'price': 2450.0, 'datePriceChanged': 1657004400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 670.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2477, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'priceChange': 450, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# d9a33252c'}}",False,False,False,False,False,ForRent,"$2,450+/mo",For Rent,False,2450.0,,,
42.349117_rrc2*-rrc_71.131935,42.349117_rrc2*-rrc_71.131935,1041012333.0,https://photos.zillowstatic.com/fp/907feca52bdd150f90a74e813a8d7893-p_e.jpg,True,FOR_RENT,5 Royce,/b/5-royce-allston-ma-5gZSTf/,"{'latitude': 42.349117, 'longitude': -71.131935}","[{'price': '$1,550+', 'beds': '0'}, {'price': '$1,850+', 'beds': '1'}, {'price': '$2,100+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,5 Royce,True,"5 Royce Rd, Allston, MA",5 Royce Rd   # 8c35522a5,MA,Allston,02134,1kwabey87e80b,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2066822215,2066822215,,,,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02115/2066822215_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '155 days ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02115",(undisclosed Address),MA,Boston,02115,4mhwpkgg4cdqu,,False,False,False,True,False,1000.0,2022-09-01 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2066822215, 'streetAddress': '(undisclosed Address)', 'zipcode': '02115', 'city': 'Boston', 'state': 'MA', 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1000.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,500/mo",For Rent,False,2500.0,,,
2122185711,2122185711,,https://photos.zillowstatic.com/fp/4844a2ef2ec273399f3a3049eee05b61-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/5-Oswald-St-3-Boston-MA-02120/2122185711_zpid/,"{'latitude': 42.331436, 'longitude': -71.10433}",,"{'type': 'TIME_ON_INFO', 'text': '2 hours ago', 'data': {'isFresh': True}}",,,,"5 Oswald St #3, Boston, MA 02120",5 Oswald St #3,MA,Boston,02120,8gftun5fr8am,,False,True,False,True,False,,2023-09-01 00:00:00,1.0,4.0,$,False,False,"{'homeInfo': {'zpid': 2122185711, 'streetAddress': '5 Oswald St #3', 'zipcode': '02120', 'city': 'Boston', 'state': 'MA', 'latitude': 42.331436, 'longitude': -71.10433, 'price': 5000.0, 'bathrooms': 1.0, 'bedrooms': 4.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 6499, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3'}}",False,False,False,False,False,ForRent,"$5,000/mo",For Rent,False,5000.0,,,
2069429669,2069429669,,https://photos.zillowstatic.com/fp/0e8ff3a254326dd584e61b76cb760e0d-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Dorchester-Center-MA-02124/2069429669_zpid/,{},,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"(undisclosed Address), Dorchester Center, MA 02124",(undisclosed Address),MA,Dorchester Center,02124,11qzen6heu669,,True,True,False,True,False,1400.0,,2.0,3.0,$,False,False,"{'homeInfo': {'zpid': 2069429669, 'streetAddress': '(undisclosed Address)', 'zipcode': '02124', 'city': 'Dorchester Center', 'state': 'MA', 'price': 3200.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1400.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3200.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$3,200/mo",For Rent,False,3200.0,,,
42.3424_rrc2*-rrc_71.09761,42.3424_rrc2*-rrc_71.09761,1001444662.0,https://photos.zillowstatic.com/fp/c59db9ea87ff335c20856218367a7e4c-p_e.jpg,True,FOR_RENT,For Rent,/b/58-queensberry-st.-boston-ma-5Xj8qB/,"{'latitude': 42.3424, 'longitude': -71.09761}","[{'price': '$1,950+', 'beds': '1'}, {'price': '$2,850+', 'beds': '2'}, {'price': '$4,800+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': '8 days ago'}",,,True,"58 Queensberry St, Boston, MA",58 Queensberry St   Apt 4,MA,Boston,02215,kvyxfuf4pq53,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.34034_rrc2*-rrc_71.16004,42.34034_rrc2*-rrc_71.16004,1004291038.0,https://photos.zillowstatic.com/fp/26af3548d17bb47f8d2267e07b6cad72-p_e.jpg,True,FOR_RENT,For Rent,"/b/2035-Commonwealth-Ave-Brighton-MA/42.340336,-71.16004_ll/","{'latitude': 42.34034, 'longitude': -71.16004}","[{'price': '$2,025+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"2039 Commonwealth Ave, Brighton, MA",2039 Commonwealth Ave Apt 12,MA,Brighton,02135,2gb4vuaah1190,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.32537_rrc2*-rrc_71.075386,42.32537_rrc2*-rrc_71.075386,2001460067.0,https://photos.zillowstatic.com/fp/33767aed746e058ce9636d0c6536e1ac-p_e.jpg,True,FOR_RENT,For Rent,/b/409-dudley-st-roxbury-ma-96C8Mq/,"{'latitude': 42.32537, 'longitude': -71.075386}","[{'price': '$2,200+', 'beds': '2'}, {'price': '$3,000+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,,True,"409 Dudley St, Roxbury, MA",409 Dudley St   # 2,MA,Roxbury,02119,3c8a63y6edd88,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.341854_rrc2*-rrc_71.09789,42.341854_rrc2*-rrc_71.09789,1001445053.0,https://photos.zillowstatic.com/fp/9c36ef33b79941b1d71a6c638ab6c13b-p_e.jpg,True,FOR_RENT,For Rent,/b/125-park-dr-boston-ma-5Xj8xc/,"{'latitude': 42.341854, 'longitude': -71.09789}","[{'price': '$1,900+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': '7 days ago'}",,,True,"131 Park Dr, Boston, MA",131 Park Dr Apt 38,MA,Boston,02215,hh03fv3y6msn,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.31285_rrc2*-rrc_71.10148,42.31285_rrc2*-rrc_71.10148,2001546414.0,https://photos.zillowstatic.com/fp/68dd169a199a97851d6d1ff1600f91ab-p_e.jpg,True,FOR_RENT,"2 bed, 985 sqft, $3,500",/b/3193-washington-street-boston-ma-96CsL2/,"{'latitude': 42.31285, 'longitude': -71.10148}","[{'price': '$3,500+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,"2 bed, 985 sqft, $3,500",True,"3193 Washington St, Jamaica Plain, MA",3193 Washington St   # 11821451,MA,Jamaica Plain,02130,2vafdwzjqqb2z,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2066409843,2066409843,,https://photos.zillowstatic.com/fp/2c94f265177146804480c643d7d36889-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1200-Adams-St-FLOOR-3-ID591-Dorchester-Center-MA-02124/2066409843_zpid/,"{'latitude': 42.2723, 'longitude': -71.067245}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"1200 Adams St FLOOR 3-ID591, Dorchester Center, MA 02124",1200 Adams St FLOOR 3-ID591,MA,Dorchester Center,02124,4613strt21m7s,,True,True,False,True,False,890.0,2023-02-28 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2066409843, 'streetAddress': '1200 Adams St FLOOR 3-ID591', 'zipcode': '02124', 'city': 'Dorchester Center', 'state': 'MA', 'latitude': 42.2723, 'longitude': -71.067245, 'price': 3840.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 890.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3840.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Floor 3-ID591'}}",False,False,False,False,False,ForRent,"$3,840/mo",For Rent,False,3840.0,,,
